,Unnamed: 0,Listing ID,Location,Lat_Long,Monthly Rental Price,Bedrooms,Bathrooms,Square Footage,Latitude,Longitude,Type,num_grocers,num_nightlife,num_noise,num_restaurants,num_subways,num_trees,grocers_normalized,nightlife_normalized,noise_normalized,restaurants_normalized,subways_normalized,trees_normalized,id
49,49,3026411,53 Pitt Street #1BA,"['40.71765765,-73.98318587']",6500,4.0,2.0,1.0,40.71765765,-73.98318587,Apartment,17,6,182,36,0,268,0.07069267951932831,-0.36182420296249446,0.04962101586515784,-0.7826213187190052,-0.7358982083991781,-0.9748744707761804,3026411
50,50,3026410,530 East 13th Street #22,"['40.72892155,-73.97954615']",3100,2.0,1.0,0.0,40.72892155,-73.97954615,Apartment,18,21,306,58,0,478,0.18658231807560435,1.5696217203248422,0.9491832917832235,-0.40110859964481693,-0.7358982083991781,0.18142961769034247,3026410
51,51,3026402,354 East 66th Street #4F,"['40.7639803,-73.9591935']",5600,4.0,2.0,0.0,40.7639803,-73.9591935,Apartment,16,1,68,60,0,546,-0.04519695903694772,-1.00563951072494,-0.7773959152208058,-0.3664256251835271,-0.7358982083991781,0.5558518939556927,3026402
52,52,2991254,260 W 54th Street #11C,"['40.7643013,-73.98410034']",3712,1.0,1.0,0.0,40.7643013,-73.98410034,Apartment,10,28,181,199,18,226,-0.7405347903746039,2.4709631511922656,0.04236648138194763,2.044041099876117,1.7633787257867097,-1.206135288469485,2991254
53,53,3015958,336 West 95th Street #C,"['40.79510117,-73.97540283']",3046,1.0,1.0,588.0,40.79510117,-73.97540283,Apartment,2,2,138,9,4,399,-1.6676518988248121,-0.8768764491724509,-0.26957850139609124,-1.250841473946418,-0.18050333413564745,-0.2535609679708733,3015958
54,54,3026401,220 Park Avenue South #B3,"['40.73714337,-73.98894367']",3795,0.0,1.0,0.0,40.73714337,-73.98894367,Apartment,13,12,164,123,6,370,-0.39286587470577583,0.41075416635244016,-0.08096060483262589,0.7260880703471029,0.09719410299611789,-0.413241056378155,3026401
55,55,3026399,427 Fort Washington Avenue #5F,"['40.84958217,-73.93917414']",2395,2.0,1.0,0.0,40.84958217,-73.93917414,Apartment,23,4,253,49,9,421,0.7660305108569845,-0.6193503260674726,0.5646929641730826,-0.5571819847206212,0.5137402586937659,-0.13242434917914234,3026399
56,56,3026398,60 West 23rd Street #2003,"['40.74229813,-73.99250031']",6495,2.0,2.0,0.0,40.74229813,-73.99250031,Apartment,14,8,110,115,11,158,-0.2769762361494998,-0.10429807985751624,-0.47270546692597704,0.5873561725019436,0.7914376958255313,-1.5805575647348353,3026398
57,57,3026393,1457 Third Avenue #5N,"['40.77629852,-73.95549774']",5200,4.0,2.0,0.0,40.77629852,-73.95549774,Apartment,21,6,166,113,1,559,0.5342512337444324,-0.36182420296249446,-0.06645153586620547,0.5526731980406537,-0.5970494898332954,0.6274326232417156,3026393
58,58,3026389,42 West 58th Street #506,"['40.76431433,-73.97566543']",3500,1.0,1.0,818.0,40.76431433,-73.97566543,Apartment,12,10,52,130,15,128,-0.5087555132620518,0.15322804324746198,-0.8934684669521691,0.8474784809616174,1.3468325700890618,-1.7457438630871958,3026389
59,59,3026388,780 Greenwich Street #5E,"['40.73669815,-74.00679779']",5795,1.0,1.0,0.0,40.73669815,-74.00679779,Apartment,10,11,102,67,0,848,-0.7405347903746039,0.2819911047999511,-0.5307417427916588,-0.24503521456901264,-0.7358982083991781,2.2187272973694543,3026388
60,60,3026387,137A Christopher Street #2B,"['40.73315555,-74.00715515']",2600,0.0,1.0,350.0,40.73315555,-74.00715515,Apartment,18,10,136,87,0,778,0.18658231807560435,0.15322804324746198,-0.2840875703625117,0.10179453004388576,-0.7358982083991781,1.8332926012139465,3026387
61,61,3026382,42 West 58th Street #501,"['40.76431433,-73.97566543']",3300,1.0,1.0,842.0,40.76431433,-73.97566543,Apartment,12,10,52,130,15,128,-0.5087555132620518,0.15322804324746198,-0.8934684669521691,0.8474784809616174,1.3468325700890618,-1.7457438630871958,3026382
62,62,3026381,118 East 93rd Street #10,"['40.78409151,-73.95329885']",6000,4.0,3.0,0.0,40.78409151,-73.95329885,Apartment,18,2,69,39,4,743,0.18658231807560435,-0.8768764491724509,-0.7701413807375955,-0.7305968570270704,-0.18050333413564745,1.6405752531361928,3026381
63,63,3026380,191 Avenue A #2,"['40.72909927,-73.98169708']",5400,3.0,2.0,0.0,40.72909927,-73.98169708,Apartment,35,27,318,125,4,529,2.1567061735322968,2.3422000896397766,1.036237705581746,0.7607710448083927,-0.18050333413564745,0.46224632488935513,3026380
64,64,3026377,322 East 61st Street #2B,"['40.76119995,-73.96240234']",2599,1.0,1.0,0.0,40.76119995,-73.96240234,Apartment,19,5,87,68,0,509,0.30247195663188037,-0.4905872645149836,-0.6395597600398119,-0.22769372733836774,-0.7358982083991781,0.35212212598778153,3026377
65,65,3023274,445 W 35th Street #4E,"['40.75519943,-73.99720001']",2969,0.0,1.0,0.0,40.75519943,-73.99720001,Apartment,16,6,193,68,0,263,-0.04519695903694772,-0.36182420296249446,0.12942089518047012,-0.22769372733836774,-0.7358982083991781,-1.0024055205015738,3023274
66,66,3013363,444 West 19th Street #202,"['40.74459839,-74.00509644']",7000,1.0,1.0,850.0,40.74459839,-74.00509644,Apartment,25,12,145,50,0,377,0.9978097879695366,0.41075416635244016,-0.2187967600136198,-0.5398404974899763,-0.7358982083991781,-0.3746975867626043,3013363
67,67,3026375,424 West 53rd Street #6,"['40.76572168,-73.98901835']",5200,3.0,2.0,932.0,40.76572168,-73.98901835,Apartment,21,15,357,112,0,496,0.5342512337444324,0.7970433510099075,1.319164550426944,0.5353317108100087,-0.7358982083991781,0.2805413967017587,3026375
68,68,3026373,40 Broad Street #PH2A,"['40.70600128,-74.01180267']",4800,1.0,1.0,920.0,40.70600128,-74.01180267,Apartment,16,15,207,153,45,57,-0.04519695903694772,0.7970433510099075,0.23098437794541302,1.2463326872664506,5.512294127065542,-2.136684769187782,3026373
69,69,3026370,328 East 48th Street #3A,"['40.75289165,-73.96827051']",2000,1.0,1.0,0.0,40.75289165,-73.96827051,Apartment,11,7,123,67,0,487,-0.6246451518183279,-0.23306114141000533,-0.3783965186442444,-0.24503521456901264,-0.7358982083991781,0.23098550719605057,3026370
70,70,3026369,167 East 90th Street #2C,"['40.7818985,-73.95269775']",3699,2.0,1.0,0.0,40.7818985,-73.95269775,Apartment,22,1,102,56,0,674,0.6501408723007085,-1.00563951072494,-0.5307417427916588,-0.4357915741061068,-0.7358982083991781,1.2606467669257637,3026369
71,71,3024289,155 W 68th Street #706,"['40.77610016,-73.98280334']",3999,2.0,1.0,0.0,40.77610016,-73.98280334,Apartment,13,3,80,67,8,577,-0.39286587470577583,-0.7481133876199618,-0.6903415014222832,-0.24503521456901264,0.3748915401278832,0.7265444022531318,3024289
72,72,3026365,164 East 85th Street 5--EAST,"['40.77827075,-73.95538269']",2900,2.0,1.0,0.0,40.77827075,-73.95538269,Apartment,26,5,139,80,8,577,1.1136994265258127,-0.4905872645149836,-0.26232396691288107,-0.019595880570628683,0.3748915401278832,0.7265444022531318,3026365
73,73,3026362,2294 Frederick Douglass Boulevard #4A,"['40.80895533,-73.95165223']",1800,0.0,1.0,0.0,40.80895533,-73.95165223,Apartment,21,2,129,25,4,535,0.5342512337444324,-0.8768764491724509,-0.33486931174498313,-0.9733776782560993,-0.18050333413564745,0.49528358455982724,3026362
74,74,3026360,101 Charles Street #2RW,"['40.73474486,-74.00549549']",2800,1.0,1.0,0.0,40.73474486,-74.00549549,Apartment,20,25,178,114,5,780,0.4183615951881564,2.0846739665347984,0.020602877932317014,0.5700146852712986,-0.041654615569764776,1.8443050211041039,3026360
75,75,3026359,2294 Fred Douglas Boulevard #3C,"['40.80895533,-73.95165223']",2500,2.0,1.0,850.0,40.80895533,-73.95165223,Apartment,21,2,129,25,4,535,0.5342512337444324,-0.8768764491724509,-0.33486931174498313,-0.9733776782560993,-0.18050333413564745,0.49528358455982724,3026359
76,76,3026339,305 West 18th Street #5B,"['40.74269867,-74.00119781']",3800,1.0,1.0,562.0,40.74269867,-74.00119781,Apartment,29,8,184,88,6,462,1.4613683421946406,-0.10429807985751624,0.06413008483157825,0.11913601727453069,0.09719410299611789,0.09333025856908357,3026339
77,77,3026357,310 East 44th Street #1703,"['40.75049973,-73.97049713']",3725,1.0,1.0,0.0,40.75049973,-73.97049713,Apartment,10,3,80,62,0,426,-0.7405347903746039,-0.7481133876199618,-0.6903415014222832,-0.33174265072223724,-0.7358982083991781,-0.10489329945374892,3026357
78,78,2951882,260 W 52nd Street #8F,"['40.76319885,-73.98490143']",4015,1.0,1.0,776.0,40.76319885,-73.98490143,Apartment,15,29,186,190,21,247,-0.16108659759322375,2.5997262127447547,0.07863915379799867,1.8879677148003127,2.1799248814843577,-1.0905048796228327,2951882
79,79,3020368,260 West 54th Street #34B,"['40.7643013,-73.98410034']",3895,1.0,1.0,778.0,40.7643013,-73.98410034,Apartment,10,28,181,199,18,226,-0.7405347903746039,2.4709631511922656,0.04236648138194763,2.044041099876117,1.7633787257867097,-1.206135288469485,3020368
80,80,3026328,330 East 15th Street #10,"['40.7323284,-73.98336258']",2200,1.0,1.0,400.0,40.7323284,-73.98336258,Apartment,15,9,134,95,6,380,-0.16108659759322375,0.024464981694972868,-0.2985966393289321,0.24052642788904513,0.09719410299611789,-0.35817895692736823,3026328
81,81,3026324,303 West 66th Street #1GE,"['40.77659988,-73.98760223']",4800,2.0,1.0,0.0,40.77659988,-73.98760223,Apartment,4,1,53,4,0,295,-1.4358726217122602,-1.00563951072494,-0.8862139324689589,-1.3375489100996427,-0.7358982083991781,-0.8262068022590561,3026324
82,82,3026320,140 West 19th Street #5A,"['40.7410112,-73.99653207']",2700,0.0,1.0,0.0,40.7410112,-73.99653207,Apartment,15,7,122,70,10,331,-0.16108659759322375,-0.23306114141000533,-0.38565105312745457,-0.1930107528770779,0.6525889772596486,-0.6279832442362235,3026320
83,83,3026318,203 East 33rd Street #16A,"['40.74506864,-73.97801463']",3000,2.0,1.0,0.0,40.74506864,-73.97801463,Apartment,23,10,264,93,0,508,0.7660305108569845,0.15322804324746198,0.6444928434883949,0.20584345342775529,-0.7358982083991781,0.34661591604270287,3026318
84,84,3026317,203 East 33rd Street #3A,"['40.74506864,-73.97801463']",4600,3.0,2.0,0.0,40.74506864,-73.97801463,Apartment,23,10,264,93,0,508,0.7660305108569845,0.15322804324746198,0.6444928434883949,0.20584345342775529,-0.7358982083991781,0.34661591604270287,3026317
85,85,3026316,140 West 19th Street #4B,"['40.7410112,-73.99653207']",2745,0.0,1.0,0.0,40.7410112,-73.99653207,Apartment,15,7,122,70,10,331,-0.16108659759322375,-0.23306114141000533,-0.38565105312745457,-0.1930107528770779,0.6525889772596486,-0.6279832442362235,3026316
86,86,3026315,415 East 37th Street #16N,"['40.74569021,-73.97122965']",3500,1.0,1.0,866.0,40.74569021,-73.97122965,Apartment,4,1,95,10,0,273,-1.4358726217122602,-1.00563951072494,-0.5815234841741301,-1.2334999867157732,-0.7358982083991781,-0.9473434210507871,3026315
87,87,3026314,138 Bowery #8G,"['40.71920013,-73.99490356']",3200,1.0,1.0,0.0,40.71920013,-73.99490356,Apartment,67,12,159,201,5,196,5.86517460733313,0.41075416635244016,-0.11723327724867692,2.0787240743374067,-0.041654615569764776,-1.3713215868218454,3026314
88,88,3026307,730 Riverside Drive #4A,"['40.8303659,-73.94936377']",3900,3.0,1.0,0.0,40.8303659,-73.94936377,Apartment,14,2,356,18,0,511,-0.2769762361494998,-0.8768764491724509,1.3119100159437338,-1.0947680888706137,-0.7358982083991781,0.3631345458779389,3026307
89,89,3026304,776 Sixth Avenue #12N,"['40.74480057,-73.99089813']",2995,0.0,1.0,431.0,40.74480057,-73.99089813,Apartment,10,13,103,146,13,145,-0.7405347903746039,0.5395172279049293,-0.5234872083084485,1.1249422766519361,1.0691351329572965,-1.6521382940208582,3026304
90,90,3026298,121 West 120th Street #4R,"['40.80527345,-73.94886271']",2495,1.0,1.0,550.0,40.80527345,-73.94886271,Apartment,15,1,188,19,0,679,-0.16108659759322375,-1.00563951072494,0.09314822276441909,-1.077426601639969,-0.7358982083991781,1.2881778166511573,3026298
91,91,2959149,21 West End Avenue #2704,"['40.772765,-73.990313']",5160,1.0,1.0,0.0,40.772765,-73.990313,Apartment,3,3,67,12,0,168,-1.5517622602685361,-0.7481133876199618,-0.784650449704016,-1.1988170122544832,-0.7358982083991781,-1.5254954652840484,2959149
92,92,2971056,377 East 33rd Street #10A,"['40.74349976,-73.97419739']",3483,1.0,1.0,531.0,40.74349976,-73.97419739,Apartment,9,3,56,32,0,343,-0.8564244289308799,-0.7481133876199618,-0.8644503290193283,-0.8519872676415849,-0.7358982083991781,-0.5619087248952794,2971056
93,93,3026293,185 Christopher Street #2,"['40.73268601,-74.00973137']",6300,3.0,1.0,0.0,40.73268601,-74.00973137,Apartment,11,3,57,28,0,446,-0.6246451518183279,-0.7481133876199618,-0.857195794536118,-0.9213532165641646,-0.7358982083991781,0.005230899447824683,3026293
94,94,3026289,888 Main Street #225,"['40.76229858,-73.94950104']",4048,2.0,2.0,915.0,40.76229858,-73.94950104,Apartment,3,0,6,4,0,0,-1.5517622602685361,-1.1344025722774291,-1.2271770531798385,-1.3375489100996427,-0.7358982083991781,-2.4505387360572666,3026289
95,95,3026281,28 West 73rd Street #4BB,"['40.77748121,-73.97743706']",3675,2.0,1.0,0.0,40.77748121,-73.97743706,Apartment,7,7,140,62,3,475,-1.088203706043432,-0.23306114141000533,-0.25506943242967084,-0.33174265072223724,-0.3193520527015301,0.1649109878551064,3026281
96,96,3026278,67 West 73rd Street #1B,"['40.77820317,-73.97794953']",2690,1.0,1.0,0.0,40.77820317,-73.97794953,Apartment,10,7,152,71,2,525,-0.7405347903746039,-0.23306114141000533,-0.16801501863114837,-0.17566926564643298,-0.45820077126741277,0.4402214851090404,3026278
97,97,3026277,319 West 106th Street #3B,"['40.80231369,-73.96944613']",2470,1.0,1.0,0.0,40.80231369,-73.96944613,Apartment,9,7,84,19,1,652,-0.8564244289308799,-0.23306114141000533,-0.6613233634894424,-1.077426601639969,-0.5970494898332954,1.1395101481340328,3026277
98,98,3026274,232 W 14th Street #4A,"['40.73899841,-74.00150299']",6295,3.0,1.0,0.0,40.73899841,-74.00150299,Apartment,30,11,137,107,18,464,1.5772579807509168,0.2819911047999511,-0.27683303587930147,0.44862427465678417,1.7633787257867097,0.10434267845924093,3026274
99,99,3026273,250 Mott Street #15,"['40.72340012,-73.99449921']",4250,1.0,1.0,0.0,40.72340012,-73.99449921,Apartment,21,18,147,135,21,396,0.5342512337444324,1.1833325356673747,-0.2042876910471994,0.934185917114842,2.1799248814843577,-0.27007959780610935,3026273
